"","loc_label","age.label","age","sex","pop.PNADc","pop_adj"
"1120","manaus","0-15",8,"Women",20720,20720
"1121","manaus","0-15",9,"Men",23278,23278
"1122","manaus","0-15",9,"Women",25910,25910
"1123","manaus","0-15",10,"Men",17128,17128
"1124","manaus","0-15",10,"Women",20712,20712
"1125","manaus","0-15",11,"Men",18425,18425
"1126","manaus","0-15",11,"Women",13198,13198
"1127","manaus","0-15",12,"Men",16514,16514
"1128","manaus","0-15",12,"Women",17799,17799
"1129","manaus","0-15",13,"Men",21499,21499
"1130","manaus","0-15",13,"Women",16058,16058
"1131","manaus","0-15",14,"Men",13748,13748
"1132","manaus","0-15",14,"Women",20831,20831
"1133","manaus","0-15",15,"Men",19267,19267
"1134","manaus","0-15",15,"Women",20992,20992
"1135","manaus","16-29",16,"Men",21515,21515
"1136","manaus","16-29",16,"Women",22827,22827
"1137","manaus","16-29",17,"Men",17617,17617
"1138","manaus","16-29",17,"Women",18409,18409
"1139","manaus","16-29",18,"Men",20965,20965
"1140","manaus","16-29",18,"Women",19889,19889
"1141","manaus","16-29",19,"Men",20890,20890
"1142","manaus","16-29",19,"Women",19014,19014
"1143","manaus","16-29",20,"Men",27368,27368
"1144","manaus","16-29",20,"Women",25723,25723
"1145","manaus","16-29",21,"Men",22629,22629
"1146","manaus","16-29",21,"Women",25781,25781
"1147","manaus","16-29",22,"Men",27124,27124
"1148","manaus","16-29",22,"Women",20955,20955
"1149","manaus","16-29",23,"Men",18925,18925
"1150","manaus","16-29",23,"Women",20475,20475
"1151","manaus","16-29",24,"Men",23195,23195
"1152","manaus","16-29",24,"Women",19578,19578
"1153","manaus","16-29",25,"Men",16288,16288
"1154","manaus","16-29",25,"Women",21614,21614
"1155","manaus","16-29",26,"Men",17735,17735
"1156","manaus","16-29",26,"Women",22475,22475
"1157","manaus","16-29",27,"Men",18611,18611
"1158","manaus","16-29",27,"Women",21756,21756
"1159","manaus","16-29",28,"Men",27592,27592
"1160","manaus","16-29",28,"Women",22254,22254
"1161","manaus","16-29",29,"Men",20235,20235
"1162","manaus","16-29",29,"Women",17250,17250
"1163","manaus","30-39",30,"Men",21306,21306
"1164","manaus","30-39",30,"Women",22753,22753
"1165","manaus","30-39",31,"Men",15423,15423
"1166","manaus","30-39",31,"Women",20366,20366
"1167","manaus","30-39",32,"Men",18777,18777
"1168","manaus","30-39",32,"Women",27062,27062
"1169","manaus","30-39",33,"Men",19198,19198
"1170","manaus","30-39",33,"Women",18506,18506
"1171","manaus","30-39",34,"Men",19990,19990
"1172","manaus","30-39",34,"Women",26826,26826
"1173","manaus","30-39",35,"Men",27483,27483
"1174","manaus","30-39",35,"Women",20581,20581
"1175","manaus","30-39",36,"Men",19030,19030
"1176","manaus","30-39",36,"Women",19908,19908
"1177","manaus","30-39",37,"Men",20780,20780
"1178","manaus","30-39",37,"Women",14445,14445
"1179","manaus","30-39",38,"Men",17349,17349
"1180","manaus","30-39",38,"Women",24023,24023
"1181","manaus","30-39",39,"Men",22226,22226
"1182","manaus","30-39",39,"Women",19774,19774
"1183","manaus","40-49",40,"Men",16460,16460
"1184","manaus","40-49",40,"Women",24581,24581
"1185","manaus","40-49",41,"Men",15308,15308
"1186","manaus","40-49",41,"Women",16343,16343
"1187","manaus","40-49",42,"Men",18650,18650
"1188","manaus","40-49",42,"Women",16852,16852
"1189","manaus","40-49",43,"Men",15461,15461
"1190","manaus","40-49",43,"Women",16044,16044
"1191","manaus","40-49",44,"Men",18226,18226
"1192","manaus","40-49",44,"Women",10669,10669
"1193","manaus","40-49",45,"Men",13683,13683
"1194","manaus","40-49",45,"Women",16565,16565
"1195","manaus","40-49",46,"Men",9824,9824
"1196","manaus","40-49",46,"Women",12091,12091
"1197","manaus","40-49",47,"Men",12690,12690
"1198","manaus","40-49",47,"Women",12989,12989
"1199","manaus","40-49",48,"Men",10124,10124
"1200","manaus","40-49",48,"Women",14593,14593
"1201","manaus","40-49",49,"Men",14949,14949
"1202","manaus","40-49",49,"Women",12363,12363
"1203","manaus","50-59",50,"Men",13422,13422
"1204","manaus","50-59",50,"Women",13024,13024
"1205","manaus","50-59",51,"Men",11683,11683
"1206","manaus","50-59",51,"Women",9538,9538
"1207","manaus","50-59",52,"Men",11442,11442
"1208","manaus","50-59",52,"Women",10406,10406
"1209","manaus","50-59",53,"Men",10520,10520
"1210","manaus","50-59",53,"Women",9884,9884
"1211","manaus","50-59",54,"Men",9307,9307
"1212","manaus","50-59",54,"Women",11175,11175
"1213","manaus","50-59",55,"Men",10735,10735
"1214","manaus","50-59",55,"Women",10492,10492
"1215","manaus","50-59",56,"Men",8268,8268
"1216","manaus","50-59",56,"Women",9852,9852
"1217","manaus","50-59",57,"Men",7193,7193
"1218","manaus","50-59",57,"Women",10794,10794
"1219","manaus","50-59",58,"Men",7895,7895
"1220","manaus","50-59",58,"Women",11029,11029
"1221","manaus","50-59",59,"Men",8607,8607
"1222","manaus","50-59",59,"Women",10035,10035
"1223","manaus","60-69",60,"Men",5433,5433
"1224","manaus","60-69",60,"Women",9752,9752
"1225","manaus","60-69",61,"Men",8344,8344
"1226","manaus","60-69",61,"Women",6567,6567
"1227","manaus","60-69",62,"Men",6397,6397
"1228","manaus","60-69",62,"Women",5101,5101
"1229","manaus","60-69",63,"Men",4235,4235
"1230","manaus","60-69",63,"Women",6459,6459
"1231","manaus","60-69",64,"Men",5369,5369
"1232","manaus","60-69",64,"Women",7227,7227
"1233","manaus","60-69",65,"Men",9303,9303
"1234","manaus","60-69",65,"Women",6375,6375
"1235","manaus","60-69",66,"Men",2354,2354
"1236","manaus","60-69",66,"Women",5949,5949
"1237","manaus","60-69",67,"Men",5165,5165
"1238","manaus","60-69",67,"Women",6842,6842
"1239","manaus","60-69",68,"Men",6725,6725
"1240","manaus","60-69",68,"Women",4303,4303
"1241","manaus","60-69",69,"Men",3311,3311
"1242","manaus","60-69",69,"Women",4938,4938
"1243","manaus","70-74",70,"Men",3684,3684
"1244","manaus","70-74",70,"Women",3109,3109
"1245","manaus","70-74",71,"Men",1637,1637
"1246","manaus","70-74",71,"Women",5013,5013
"1247","manaus","70-74",72,"Men",3686,3686
"1248","manaus","70-74",72,"Women",2389,2389
"1249","manaus","70-74",73,"Men",2889,2889
"1250","manaus","70-74",73,"Women",4319,4319
"1251","manaus","70-74",74,"Men",2412,2412
"1252","manaus","70-74",74,"Women",4886,4886
"1253","manaus","75-79",75,"Men",3018,3186.24263672959
"1254","manaus","75-79",75,"Women",2590,2734.38317731267
"1255","manaus","75-79",76,"Men",1854,1957.35382653965
"1256","manaus","75-79",76,"Women",2072,2187.50654185013
"1257","manaus","75-79",77,"Men",1742,1839.11022968288
"1258","manaus","75-79",77,"Women",1968,2077.70891619742
"1259","manaus","75-79",78,"Men",594,627.113361901052
"1260","manaus","75-79",78,"Women",638,673.566203523352
"1261","manaus","75-79",79,"Men",1013,1069.47110371341
"1262","manaus","75-79",79,"Women",2480,2618.25107325692
"1263","manaus","80-84",80,"Men",749,777.65924642579
"1264","manaus","80-84",80,"Women",1660,1723.51715496236
"1265","manaus","80-84",81,"Men",877,910.556954760237
"1266","manaus","80-84",81,"Women",2143,2224.99835125563
"1267","manaus","80-84",82,"Men",1777,1844.99396648682
"1268","manaus","80-84",82,"Women",886,919.901324877503
"1269","manaus","80-84",83,"Women",1690,1754.66505535325
"1270","manaus","80-84",84,"Men",221,229.456199546194
"1271","manaus","80-84",84,"Women",1331,1381.92851400898
"1272","manaus","85-89",85,"Men",1040,1040
"1273","manaus","85-89",85,"Women",332,332
"1274","manaus","85-89",86,"Men",327,327
"1275","manaus","85-89",86,"Women",909,909
"1276","manaus","85-89",87,"Women",718,718
"1277","manaus","85-89",88,"Men",489,489
"1278","manaus","85-89",88,"Women",1242,1242
"1279","manaus","85-89",89,"Men",411,411
"1280","manaus","85-89",89,"Women",523,523
"1281","manaus","90+",90,"Men",278,278
"1282","manaus","90+",91,"Men",664,664
"1283","manaus","90+",91,"Women",560,560
"1284","manaus","90+",92,"Women",632,632
"1285","manaus","90+",93,"Women",86,86
"1286","manaus","90+",95,"Women",476,476
"1287","manaus","90+",96,"Women",151,151
"1288","manaus","90+",97,"Men",343,343
"1289","manaus","90+",99,"Women",176,176
"1290","manaus","90+",105,"Men",374,374
"1291","natal","0-15",0,"Men",4155,4155
"1292","natal","0-15",0,"Women",2318,2318
"1293","natal","0-15",1,"Men",4596,4596
"1294","natal","0-15",1,"Women",3187,3187
"1295","natal","0-15",2,"Men",2476,2476
"1296","natal","0-15",2,"Women",3575,3575
"1297","natal","0-15",3,"Men",7465,7465
"1298","natal","0-15",3,"Women",4046,4046
"1299","natal","0-15",4,"Men",5446,5446
"1300","natal","0-15",4,"Women",4912,4912
"1301","natal","0-15",5,"Men",3364,3364
"1302","natal","0-15",5,"Women",5201,5201
"1303","natal","0-15",6,"Men",7633,7633
"1304","natal","0-15",6,"Women",6421,6421
"1305","natal","0-15",7,"Men",8974,8974
"1306","natal","0-15",7,"Women",10587,10587
"1307","natal","0-15",8,"Men",3003,3003
"1308","natal","0-15",8,"Women",6078,6078
"1309","natal","0-15",9,"Men",7803,7803
"1310","natal","0-15",9,"Women",4114,4114
"1311","natal","0-15",10,"Men",6226,6226
"1312","natal","0-15",10,"Women",4192,4192
"1313","natal","0-15",11,"Men",7775,7775
"1314","natal","0-15",11,"Women",4316,4316
"1315","natal","0-15",12,"Men",3349,3349
"1316","natal","0-15",12,"Women",3168,3168
"1317","natal","0-15",13,"Men",3563,3563
"1318","natal","0-15",13,"Women",4663,4663
"1319","natal","0-15",14,"Men",7623,7623
"1320","natal","0-15",14,"Women",4945,4945
"1321","natal","0-15",15,"Men",3645,3645
"1322","natal","0-15",15,"Women",7025,7025
"1323","natal","16-29",16,"Men",4762,4762
"1324","natal","16-29",16,"Women",6194,6194
"1325","natal","16-29",17,"Men",4676,4676
"1326","natal","16-29",17,"Women",5701,5701
"1327","natal","16-29",18,"Men",6156,6156
"1328","natal","16-29",18,"Women",6130,6130
"1329","natal","16-29",19,"Men",4435,4435
"1330","natal","16-29",19,"Women",5967,5967
"1331","natal","16-29",20,"Men",6435,6435
"1332","natal","16-29",20,"Women",6531,6531
"1333","natal","16-29",21,"Men",7679,7679
"1334","natal","16-29",21,"Women",6194,6194
"1335","natal","16-29",22,"Men",9912,9912
"1336","natal","16-29",22,"Women",10679,10679
"1337","natal","16-29",23,"Men",9410,9410
"1338","natal","16-29",23,"Women",8066,8066
"1339","natal","16-29",24,"Men",8864,8864
"1340","natal","16-29",24,"Women",6580,6580
"1341","natal","16-29",25,"Men",10556,10556
"1342","natal","16-29",25,"Women",10349,10349
"1343","natal","16-29",26,"Men",4489,4489
"1344","natal","16-29",26,"Women",3341,3341
"1345","natal","16-29",27,"Men",7638,7638
"1346","natal","16-29",27,"Women",5883,5883
"1347","natal","16-29",28,"Men",6302,6302
"1348","natal","16-29",28,"Women",5659,5659
"1349","natal","16-29",29,"Men",5307,5307
"1350","natal","16-29",29,"Women",8676,8676
"1351","natal","30-39",30,"Men",6193,6193
"1352","natal","30-39",30,"Women",6025,6025
"1353","natal","30-39",31,"Men",6671,6671
"1354","natal","30-39",31,"Women",6493,6493
"1355","natal","30-39",32,"Men",8989,8989
"1356","natal","30-39",32,"Women",7152,7152
"1357","natal","30-39",33,"Men",8258,8258
"1358","natal","30-39",33,"Women",4038,4038
"1359","natal","30-39",34,"Men",4039,4039
"1360","natal","30-39",34,"Women",5958,5958
"1361","natal","30-39",35,"Men",7617,7617
"1362","natal","30-39",35,"Women",6878,6878
"1363","natal","30-39",36,"Men",8050,8050
"1364","natal","30-39",36,"Women",4631,4631
"1365","natal","30-39",37,"Men",4841,4841
"1366","natal","30-39",37,"Women",8971,8971
"1367","natal","30-39",38,"Men",4403,4403
"1368","natal","30-39",38,"Women",6265,6265
"1369","natal","30-39",39,"Men",8500,8500
"1370","natal","30-39",39,"Women",8499,8499
"1371","natal","40-49",40,"Men",7711,7711
"1372","natal","40-49",40,"Women",4727,4727
"1373","natal","40-49",41,"Men",5652,5652
"1374","natal","40-49",41,"Women",7842,7842
"1375","natal","40-49",42,"Men",3008,3008
"1376","natal","40-49",42,"Women",3061,3061
"1377","natal","40-49",43,"Men",4316,4316
"1378","natal","40-49",43,"Women",3748,3748
"1379","natal","40-49",44,"Men",1750,1750
"1380","natal","40-49",44,"Women",7384,7384
"1381","natal","40-49",45,"Men",4132,4132
"1382","natal","40-49",45,"Women",5440,5440
"1383","natal","40-49",46,"Men",5505,5505
"1384","natal","40-49",46,"Women",6157,6157
"1385","natal","40-49",47,"Men",3143,3143
"1386","natal","40-49",47,"Women",8602,8602
"1387","natal","40-49",48,"Men",9754,9754
"1388","natal","40-49",48,"Women",10603,10603
"1389","natal","40-49",49,"Men",5103,5103
"1390","natal","40-49",49,"Women",6044,6044
"1391","natal","50-59",50,"Men",6822,6822
"1392","natal","50-59",50,"Women",9660,9660
"1393","natal","50-59",51,"Men",6636,6636
"1394","natal","50-59",51,"Women",8789,8789
"1395","natal","50-59",52,"Men",6593,6593
"1396","natal","50-59",52,"Women",5373,5373
"1397","natal","50-59",53,"Men",6747,6747
"1398","natal","50-59",53,"Women",5538,5538
"1399","natal","50-59",54,"Men",6855,6855
"1400","natal","50-59",54,"Women",3856,3856
"1401","natal","50-59",55,"Men",5010,5010
"1402","natal","50-59",55,"Women",4326,4326
"1403","natal","50-59",56,"Men",5162,5162
"1404","natal","50-59",56,"Women",7125,7125
"1405","natal","50-59",57,"Men",5811,5811
"1406","natal","50-59",57,"Women",7071,7071
"1407","natal","50-59",58,"Men",4157,4157
"1408","natal","50-59",58,"Women",3779,3779
"1409","natal","50-59",59,"Men",4909,4909
"1410","natal","50-59",59,"Women",6114,6114
"1411","natal","60-69",60,"Men",3182,3182
"1412","natal","60-69",60,"Women",4581,4581
"1413","natal","60-69",61,"Men",3780,3780
"1414","natal","60-69",61,"Women",4825,4825
"1415","natal","60-69",62,"Men",2336,2336
"1416","natal","60-69",62,"Women",3651,3651
"1417","natal","60-69",63,"Men",2640,2640
"1418","natal","60-69",63,"Women",7370,7370
"1419","natal","60-69",64,"Men",3547,3547
"1420","natal","60-69",64,"Women",6355,6355
"1421","natal","60-69",65,"Men",3219,3219
"1422","natal","60-69",65,"Women",4562,4562
"1423","natal","60-69",66,"Men",2251,2251
"1424","natal","60-69",66,"Women",3272,3272
"1425","natal","60-69",67,"Men",5728,5728
"1426","natal","60-69",67,"Women",3486,3486
"1427","natal","60-69",68,"Men",2458,2458
"1428","natal","60-69",68,"Women",4117,4117
"1429","natal","60-69",69,"Men",3527,3527
"1430","natal","60-69",69,"Women",1928,1928
"1431","natal","70-74",70,"Men",2482,3125.60421135275
"1432","natal","70-74",70,"Women",1746,2198.75300282913
"1433","natal","70-74",71,"Men",734,924.332591109153
"1434","natal","70-74",71,"Women",1951,2456.91128781193
"1435","natal","70-74",72,"Men",2984,3757.77718238381
"1436","natal","70-74",72,"Women",3474,4374.83844892806
"1437","natal","70-74",73,"Men",1677,2111.86070203004
"1438","natal","70-74",73,"Women",2756,3470.65479713464
"1439","natal","70-74",74,"Men",1125,1416.72229563733
"1440","natal","70-74",74,"Women",1090,1372.64649088417
"1441","natal","75-79",75,"Men",957,957
"1442","natal","75-79",75,"Women",4449,4449
"1443","natal","75-79",76,"Men",231,231
"1444","natal","75-79",76,"Women",3570,3570
"1445","natal","75-79",77,"Men",1798,1798
"1446","natal","75-79",77,"Women",1419,1419
"1447","natal","75-79",78,"Men",339,339
"1448","natal","75-79",78,"Women",2517,2517
"1449","natal","75-79",79,"Men",842,842
"1450","natal","75-79",79,"Women",2701,2701
"1451","natal","80-84",80,"Men",545,802.364800823246
"1452","natal","80-84",80,"Women",723,1064.42156145909
"1453","natal","80-84",81,"Men",965,1420.70097760446
"1454","natal","80-84",81,"Women",523,769.975762991849
"1455","natal","80-84",82,"Men",1069,1573.81279280743
"1456","natal","80-84",82,"Women",1445,2127.37089392585
"1457","natal","80-84",83,"Men",349,513.807918325345
"1458","natal","80-84",83,"Women",556,818.559319738944
"1459","natal","80-84",84,"Women",1285,1891.81425515206
"1460","natal","85-89",85,"Men",842,857.355905082034
"1461","natal","85-89",85,"Women",1176,1197.44720234735
"1462","natal","85-89",86,"Men",242,246.413454904813
"1463","natal","85-89",87,"Men",593,603.814788258487
"1464","natal","85-89",87,"Women",1023,1041.65687755216
"1465","natal","85-89",88,"Men",592,602.796550841525
"1466","natal","85-89",89,"Men",565,575.30414058355
"1467","natal","85-89",89,"Women",926,942.887848106845
"1468","natal","90+",90,"Women",609,728.318629331288
"1469","natal","90+",91,"Women",564,674.501981843754
"1470","natal","90+",94,"Men",145,173.40919745983
"1471","natal","90+",94,"Women",989,1182.77031922602
"1472","natal","90+",95,"Men",276,330.075437923539
"1473","natal","90+",98,"Men",391,467.606870391681
"1474","natal","90+",99,"Women",206,246.360652942931
"1475","natal","90+",102,"Men",375,448.472062396113
"1476","porto alegre","0-15",0,"Men",5764,5764
"1477","porto alegre","0-15",0,"Women",6679,6679
"1478","porto alegre","0-15",1,"Men",10501,10501
"1479","porto alegre","0-15",1,"Women",4187,4187
"1480","porto alegre","0-15",2,"Men",6937,6937
"1481","porto alegre","0-15",2,"Women",9330,9330
"1482","porto alegre","0-15",3,"Men",9767,9767
"1483","porto alegre","0-15",3,"Women",4657,4657
"1484","porto alegre","0-15",4,"Men",5078,5078
"1485","porto alegre","0-15",4,"Women",6700,6700
"1486","porto alegre","0-15",5,"Men",8373,8373
"1487","porto alegre","0-15",5,"Women",10074,10074
"1488","porto alegre","0-15",6,"Men",11204,11204
"1489","porto alegre","0-15",6,"Women",7753,7753
"1490","porto alegre","0-15",7,"Men",7010,7010
"1491","porto alegre","0-15",7,"Women",7388,7388
"1492","porto alegre","0-15",8,"Men",10588,10588
"1493","porto alegre","0-15",8,"Women",5039,5039
"1494","porto alegre","0-15",9,"Men",10592,10592
"1495","porto alegre","0-15",9,"Women",7972,7972
"1496","porto alegre","0-15",10,"Men",7151,7151
"1497","porto alegre","0-15",10,"Women",7398,7398
"1498","porto alegre","0-15",11,"Men",5375,5375
"1499","porto alegre","0-15",11,"Women",10175,10175
"1500","porto alegre","0-15",12,"Men",7669,7669
"1501","porto alegre","0-15",12,"Women",5569,5569
"1502","porto alegre","0-15",13,"Men",7270,7270
"1503","porto alegre","0-15",13,"Women",5641,5641
"1504","porto alegre","0-15",14,"Men",12696,12696
"1505","porto alegre","0-15",14,"Women",9182,9182
"1506","porto alegre","0-15",15,"Men",6053,6053
"1507","porto alegre","0-15",15,"Women",6900,6900
"1508","porto alegre","16-29",16,"Men",8378,8378
"1509","porto alegre","16-29",16,"Women",7443,7443
"1510","porto alegre","16-29",17,"Men",6817,6817
"1511","porto alegre","16-29",17,"Women",5554,5554
"1512","porto alegre","16-29",18,"Men",12115,12115
"1513","porto alegre","16-29",18,"Women",11577,11577
"1514","porto alegre","16-29",19,"Men",6647,6647
"1515","porto alegre","16-29",19,"Women",8752,8752
"1516","porto alegre","16-29",20,"Men",8491,8491
"1517","porto alegre","16-29",20,"Women",8426,8426
"1518","porto alegre","16-29",21,"Men",15719,15719
"1519","porto alegre","16-29",21,"Women",9592,9592
"1520","porto alegre","16-29",22,"Men",10425,10425
"1521","porto alegre","16-29",22,"Women",15753,15753
"1522","porto alegre","16-29",23,"Men",8389,8389
"1523","porto alegre","16-29",23,"Women",12019,12019
"1524","porto alegre","16-29",24,"Men",9538,9538
"1525","porto alegre","16-29",24,"Women",11601,11601
"1526","porto alegre","16-29",25,"Men",15575,15575
"1527","porto alegre","16-29",25,"Women",11574,11574
"1528","porto alegre","16-29",26,"Men",7500,7500
"1529","porto alegre","16-29",26,"Women",7851,7851
"1530","porto alegre","16-29",27,"Men",10807,10807
"1531","porto alegre","16-29",27,"Women",7271,7271
"1532","porto alegre","16-29",28,"Men",11035,11035
"1533","porto alegre","16-29",28,"Women",12331,12331
"1534","porto alegre","16-29",29,"Men",10952,10952
"1535","porto alegre","16-29",29,"Women",10907,10907
"1536","porto alegre","30-39",30,"Men",6765,6765
"1537","porto alegre","30-39",30,"Women",10703,10703
"1538","porto alegre","30-39",31,"Men",5493,5493
"1539","porto alegre","30-39",31,"Women",7215,7215
"1540","porto alegre","30-39",32,"Men",13837,13837
"1541","porto alegre","30-39",32,"Women",9761,9761
"1542","porto alegre","30-39",33,"Men",12054,12054
"1543","porto alegre","30-39",33,"Women",8950,8950
"1544","porto alegre","30-39",34,"Men",17153,17153
"1545","porto alegre","30-39",34,"Women",13790,13790
"1546","porto alegre","30-39",35,"Men",13406,13406
"1547","porto alegre","30-39",35,"Women",9322,9322
"1548","porto alegre","30-39",36,"Men",11868,11868
"1549","porto alegre","30-39",36,"Women",11584,11584
"1550","porto alegre","30-39",37,"Men",11605,11605
"1551","porto alegre","30-39",37,"Women",14059,14059
"1552","porto alegre","30-39",38,"Men",10254,10254
"1553","porto alegre","30-39",38,"Women",15282,15282
"1554","porto alegre","30-39",39,"Men",11051,11051
"1555","porto alegre","30-39",39,"Women",13572,13572
"1556","porto alegre","40-49",40,"Men",11216,11216
